lang_a,lang_b,family_id,ling_divergence,geo_distance_km,lat_a,lon_a,lat_b,lon_b,corridor_ruggedness,log_geo_dist
BARASANO,SIRIANO,tuca1253,0.6720159470159471,83.30339129059237,0.02193,-70.808,0.436515,-70.184,0.885,4.434422093031301
BARASANO,SIRIANO_2,tuca1253,0.6539047619047619,83.30339129059237,0.02193,-70.808,0.436515,-70.184,0.885,4.434422093031301
BARASANO,TANIMUCA,tuca1253,0.7283549783549784,82.71953903277586,0.02193,-70.808,-0.59023,-70.3853,0.885,4.427472391504063
BARASANO,TANIMUCA_RETUARA,tuca1253,0.7398594237303916,82.71953903277586,0.02193,-70.808,-0.59023,-70.3853,0.885,4.427472391504063
BARASANO,TATUYO,tuca1253,0.46298036758563077,66.79346492411403,0.02193,-70.808,0.55582,-70.5327,0.885,4.216465802750831
BARASANO,TUCANO,tuca1253,0.6113387819909558,150.347704726035,0.02193,-70.808,0.579755,-69.5763,0.885,5.019579870014345
BARASANO,TUCANO_2,tuca1253,0.6377104377104377,150.347704726035,0.02193,-70.808,0.579755,-69.5763,0.885,5.019579870014345
BARASANO,TUYUCA,tuca1253,0.5541569541569541,94.55942895354929,0.02193,-70.808,0.39441,-70.043515,0.885,4.55974834665019
BARASANO,TUYUCA_2,tuca1253,0.5818783068783069,94.55942895354929,0.02193,-70.808,0.39441,-70.043515,0.885,4.55974834665019
BARASANO,WAIMAHA,tuca1253,0.5637520525451559,78.143261476151,0.02193,-70.808,0.30416,-70.1644,0.885,4.371259646583355
BARASANO,WAIMAHA_2,tuca1253,0.6247190309690309,78.143261476151,0.02193,-70.808,0.30416,-70.1644,0.885,4.371259646583355
BARASANO,WANANO,tuca1253,0.660987404408457,180.71541832188595,0.02193,-70.808,1.07554,-69.5705,0.885,5.20244182772879
BARASANO,YAHUNA,tuca1253,0.7010912698412699,69.155565612323,0.02193,-70.808,-0.505365,-70.478211,0.885,4.250715142137214
BARASANO,YURUTI,tuca1253,0.5424149924149924,146.96628114060815,0.02193,-70.808,0.735585,-69.6955,0.885,4.996984417675862
CARAPANA,CUBEO,tuca1253,0.693572386219445,152.97238524561047,0.06168,-69.6465,1.32382,-70.1939,0.885,5.036773269747543
CARAPANA,CUBEO_2,tuca1253,0.779248366013072,152.97238524561047,0.06168,-69.6465,1.32382,-70.1939,0.885,5.036773269747543
CARAPANA,DESANO,tuca1253,0.5355419090713208,60.198034957706696,0.06168,-69.6465,0.58157,-69.4955,0.885,4.114115080468586
CARAPANA,DESANO_2,tuca1253,0.6642255892255892,60.198034957706696,0.06168,-69.6465,0.58157,-69.4955,0.885,4.114115080468586
CARAPANA,GUANANO,tuca1253,0.6324867126337715,113.05234618805738,0.06168,-69.6465,1.07554,-69.5705,0.885,4.736657520093179
CARAPANA,KOREGUAJE,tuca1253,0.7779878618113912,641.0899472193515,0.06168,-69.6465,0.92316,-75.3475,0.885,6.464728398579254
CARAPANA,KOREGUAYE,tuca1253,0.7842127538960119,641.0899472193515,0.06168,-69.6465,0.92316,-75.3475,0.885,6.464728398579254
CARAPANA,MACUNA,tuca1253,0.4011801379448438,52.870068995771426,0.06168,-69.6465,-0.14459,-70.0749,0.885,3.986575017474459
CARAPANA,OREJON,tuca1253,0.6743191052014581,453.70136894668997,0.06168,-69.6465,-2.86315,-72.4926,0.9635999999999999,6.119640871485527
CARAPANA,OREJON_2,tuca1253,0.7697595704948645,453.70136894668997,0.06168,-69.6465,-2.86315,-72.4926,0.9635999999999999,6.119640871485527
CARAPANA,PIRATAPUYO,tuca1253,0.444522148707669,52.03267855859106,0.06168,-69.6465,0.50714,-69.5032,0.885,3.970908300124072
CARAPANA,PIRATAPUYO_2,tuca1253,0.45723622782446305,52.03267855859106,0.06168,-69.6465,0.50714,-69.5032,0.885,3.970908300124072
CARAPANA,SECOYA,tuca1253,0.7156036773683834,659.5095707545737,0.06168,-69.6465,-0.459785,-75.5547,0.9635999999999999,6.493011614023294
CARAPANA,SECOYA_2,tuca1253,0.7653769841269842,659.5095707545737,0.06168,-69.6465,-0.459785,-75.5547,0.9635999999999999,6.493011614023294
CARAPANA,SIONA,tuca1253,0.7072601690248751,709.6773822598675,0.06168,-69.6465,0.31733,-76.0237,0.9635999999999999,6.56621857473078
CARAPANA,SIRIANO,tuca1253,0.5472622149092737,72.86458851073681,0.06168,-69.6465,0.436515,-70.184,0.885,4.302233531929337
CARAPANA,SIRIANO_2,tuca1253,0.5962148962148962,72.86458851073681,0.06168,-69.6465,0.436515,-70.184,0.885,4.302233531929337
CARAPANA,TANIMUCA,tuca1253,0.5834421727223585,109.55914786238009,0.06168,-69.6465,-0.59023,-70.3853,0.885,4.705550652522039
CARAPANA,TANIMUCA_RETUARA,tuca1253,0.6015838104547782,109.55914786238009,0.06168,-69.6465,-0.59023,-70.3853,0.885,4.705550652522039
CARAPANA,TATUYO,tuca1253,0.1117144293614882,112.82297250960991,0.06168,-69.6465,0.55582,-70.5327,0.885,4.7346443687152675
CARAPANA,TUCANO,tuca1253,0.4140718758365817,58.133741068386996,0.06168,-69.6465,0.579755,-69.5763,0.885,4.079801676364888
CARAPANA,TUCANO_2,tuca1253,0.556314192343604,58.133741068386996,0.06168,-69.6465,0.579755,-69.5763,0.885,4.079801676364888
CARAPANA,TUYUCA,tuca1253,0.3270925697396286,57.59931794990431,0.06168,-69.6465,0.39441,-70.043515,0.885,4.070723057435101
CARAPANA,TUYUCA_2,tuca1253,0.39516488413547235,57.59931794990431,0.06168,-69.6465,0.39441,-70.043515,0.885,4.070723057435101
CARAPANA,WAIMAHA,tuca1253,0.3142857142857143,63.58695527845412,0.06168,-69.6465,0.30416,-70.1644,0.885,4.168012459723728
CARAPANA,WAIMAHA_2,tuca1253,0.4986479009206281,63.58695527845412,0.06168,-69.6465,0.30416,-70.1644,0.885,4.168012459723728
CARAPANA,WANANO,tuca1253,0.5251556178026766,113.05234618805738,0.06168,-69.6465,1.07554,-69.5705,0.885,4.736657520093179
CARAPANA,YAHUNA,tuca1253,0.7618791602662571,111.9301190141768,0.06168,-69.6465,-0.505365,-70.478211,0.885,4.72676921161067
CARAPANA,YURUTI,tuca1253,0.3171506597977186,75.13262765288471,0.06168,-69.6465,0.735585,-69.6955,0.885,4.332476920063144
CUBEO,CUBEO_2,tuca1253,0.492845471521942,0.0,1.32382,-70.1939,1.32382,-70.1939,0.885,0.0
CUBEO,DESANO,tuca1253,0.764501357560568,113.3182664736565,1.32382,-70.1939,0.58157,-69.4955,0.885,4.738986369700276
CUBEO,DESANO_2,tuca1253,0.8332611832611833,113.3182664736565,1.32382,-70.1939,0.58157,-69.4955,0.885,4.738986369700276
CUBEO,GUANANO,tuca1253,0.7392480068950659,74.60007487480665,1.32382,-70.1939,1.07554,-69.5705,0.885,4.325457273592492
CUBEO,KOREGUAJE,tuca1253,0.7102707749766574,574.6722858179012,1.32382,-70.1939,0.92316,-75.3475,0.885,6.355538550550619
CUBEO,KOREGUAYE,tuca1253,0.6921161477411477,574.6722858179012,1.32382,-70.1939,0.92316,-75.3475,0.885,6.355538550550619
CUBEO,MACUNA,tuca1253,0.7485488816738817,163.81494777666208,1.32382,-70.1939,-0.14459,-70.0749,0.885,5.104823315890435
CUBEO,OREJON,tuca1253,0.6869218500797448,531.0816058476131,1.32382,-70.1939,-2.86315,-72.4926,0.9635999999999999,6.276796872028319
CUBEO,OREJON_2,tuca1253,0.6866946778711485,531.0816058476131,1.32382,-70.1939,-2.86315,-72.4926,0.9635999999999999,6.276796872028319
CUBEO,PIRATAPUYO,tuca1253,0.7090978465978466,118.92674777641307,1.32382,-70.1939,0.50714,-69.5032,0.885,4.7868811211940665
CUBEO,PIRATAPUYO_2,tuca1253,0.7132352941176472,118.92674777641307,1.32382,-70.1939,0.50714,-69.5032,0.885,4.7868811211940665
CUBEO,SECOYA,tuca1253,0.6882142857142858,628.1821252676843,1.32382,-70.1939,-0.459785,-75.5547,0.9635999999999999,6.444420762115116
CUBEO,SECOYA_2,tuca1253,0.715562996031746,628.1821252676843,1.32382,-70.1939,-0.459785,-75.5547,0.9635999999999999,6.444420762115116
CUBEO,SIONA,tuca1253,0.6957738095238095,657.760419299985,1.32382,-70.1939,0.31733,-76.0237,0.9635999999999999,6.490359916504659
CUBEO,SIRIANO,tuca1253,0.7945319264069264,98.66995381205629,1.32382,-70.1939,0.436515,-70.184,0.885,4.601864265570572
CUBEO,SIRIANO_2,tuca1253,0.8135225885225886,98.66995381205629,1.32382,-70.1939,0.436515,-70.184,0.885,4.601864265570572
CUBEO,TANIMUCA,tuca1253,0.6911449661449661,213.8939682079216,1.32382,-70.1939,-0.59023,-70.3853,0.885,5.37014473535284
CUBEO,TANIMUCA_RETUARA,tuca1253,0.7617371875436392,213.8939682079216,1.32382,-70.1939,-0.59023,-70.3853,0.885,5.37014473535284
CUBEO,TATUYO,tuca1253,0.6852157102157103,93.33599341018068,1.32382,-70.1939,0.55582,-70.5327,0.885,4.546862807272047
CUBEO,TUCANO,tuca1253,0.7376017159169332,107.51760967395724,1.32382,-70.1939,0.579755,-69.5763,0.885,4.686912460953572
CUBEO,TUCANO_2,tuca1253,0.8040616246498599,107.51760967395724,1.32382,-70.1939,0.579755,-69.5763,0.885,4.686912460953572
CUBEO,TUYUCA,tuca1253,0.6874359668109669,104.68947814007153,1.32382,-70.1939,0.39441,-70.043515,0.885,4.660505343361905
CUBEO,TUYUCA_2,tuca1253,0.742406204906205,104.68947814007153,1.32382,-70.1939,0.39441,-70.043515,0.885,4.660505343361905
CUBEO,WAIMAHA,tuca1253,0.6490873015873017,113.42844896197415,1.32382,-70.1939,0.30416,-70.1644,0.885,4.739949727767553
CUBEO,WAIMAHA_2,tuca1253,0.750745214381578,113.42844896197415,1.32382,-70.1939,0.30416,-70.1644,0.885,4.739949727767553
CUBEO,WANANO,tuca1253,0.738171992481203,74.60007487480665,1.32382,-70.1939,1.07554,-69.5705,0.885,4.325457273592492
CUBEO,YAHUNA,tuca1253,0.7520213293650793,205.8379837830786,1.32382,-70.1939,-0.505365,-70.478211,0.885,5.331935799767683
CUBEO,YURUTI,tuca1253,0.6816332972582972,85.72404608157595,1.32382,-70.1939,0.735585,-69.6955,0.885,4.462731193447681
CUBEO_2,DESANO,tuca1253,0.849579831932773,113.3182664736565,1.32382,-70.1939,0.58157,-69.4955,0.885,4.738986369700276
CUBEO_2,DESANO_2,tuca1253,0.8192881192881193,113.3182664736565,1.32382,-70.1939,0.58157,-69.4955,0.885,4.738986369700276
CUBEO_2,GUANANO,tuca1253,0.8073017668605905,74.60007487480665,1.32382,-70.1939,1.07554,-69.5705,0.885,4.325457273592492
CUBEO_2,KOREGUAJE,tuca1253,0.6093253968253968,574.6722858179012,1.32382,-70.1939,0.92316,-75.3475,0.885,6.355538550550619
CUBEO_2,KOREGUAYE,tuca1253,0.6797268907563024,574.6722858179012,1.32382,-70.1939,0.92316,-75.3475,0.885,6.355538550550619
CUBEO_2,MACUNA,tuca1253,0.8241586028350734,163.81494777666208,1.32382,-70.1939,-0.14459,-70.0749,0.885,5.104823315890435
CUBEO_2,OREJON,tuca1253,0.7189743757925576,531.0816058476131,1.32382,-70.1939,-2.86315,-72.4926,0.9635999999999999,6.276796872028319
CUBEO_2,OREJON_2,tuca1253,0.6633870214752567,531.0816058476131,1.32382,-70.1939,-2.86315,-72.4926,0.9635999999999999,6.276796872028319
CUBEO_2,PIRATAPUYO,tuca1253,0.8037716368598721,118.92674777641307,1.32382,-70.1939,0.50714,-69.5032,0.885,4.7868811211940665
CUBEO_2,PIRATAPUYO_2,tuca1253,0.7999649859943978,118.92674777641307,1.32382,-70.1939,0.50714,-69.5032,0.885,4.7868811211940665
CUBEO_2,SECOYA,tuca1253,0.6499066293183939,628.1821252676843,1.32382,-70.1939,-0.459785,-75.5547,0.9635999999999999,6.444420762115116
CUBEO_2,SECOYA_2,tuca1253,0.6437624007936508,628.1821252676843,1.32382,-70.1939,-0.459785,-75.5547,0.9635999999999999,6.444420762115116
CUBEO_2,SIONA,tuca1253,0.6789915966386555,657.760419299985,1.32382,-70.1939,0.31733,-76.0237,0.9635999999999999,6.490359916504659
CUBEO_2,SIRIANO,tuca1253,0.8462269756387404,98.66995381205629,1.32382,-70.1939,0.436515,-70.184,0.885,4.601864265570572
CUBEO_2,SIRIANO_2,tuca1253,0.7947954822954824,98.66995381205629,1.32382,-70.1939,0.436515,-70.184,0.885,4.601864265570572
CUBEO_2,TANIMUCA,tuca1253,0.7621179325724781,213.8939682079216,1.32382,-70.1939,-0.59023,-70.3853,0.885,5.37014473535284
CUBEO_2,TANIMUCA_RETUARA,tuca1253,0.8035714285714285,213.8939682079216,1.32382,-70.1939,-0.59023,-70.3853,0.885,5.37014473535284
CUBEO_2,TATUYO,tuca1253,0.7670634920634921,93.33599341018068,1.32382,-70.1939,0.55582,-70.5327,0.885,4.546862807272047
CUBEO_2,TUCANO,tuca1253,0.8060786435786436,107.51760967395724,1.32382,-70.1939,0.579755,-69.5763,0.885,4.686912460953572
CUBEO_2,TUCANO_2,tuca1253,0.7706816059757237,107.51760967395724,1.32382,-70.1939,0.579755,-69.5763,0.885,4.686912460953572
CUBEO_2,TUYUCA,tuca1253,0.7866925558102028,104.68947814007153,1.32382,-70.1939,0.39441,-70.043515,0.885,4.660505343361905
CUBEO_2,TUYUCA_2,tuca1253,0.7804345980816569,104.68947814007153,1.32382,-70.1939,0.39441,-70.043515,0.885,4.660505343361905
CUBEO_2,WAIMAHA,tuca1253,0.776904761904762,113.42844896197415,1.32382,-70.1939,0.30416,-70.1644,0.885,4.739949727767553
CUBEO_2,WAIMAHA_2,tuca1253,0.7696755264937083,113.42844896197415,1.32382,-70.1939,0.30416,-70.1644,0.885,4.739949727767553
CUBEO_2,WANANO,tuca1253,0.7981442577030813,74.60007487480665,1.32382,-70.1939,1.07554,-69.5705,0.885,4.325457273592492
CUBEO_2,YAHUNA,tuca1253,0.7359126984126984,205.8379837830786,1.32382,-70.1939,-0.505365,-70.478211,0.885,5.331935799767683
CUBEO_2,YURUTI,tuca1253,0.7641435362023598,85.72404608157595,1.32382,-70.1939,0.735585,-69.6955,0.885,4.462731193447681
DESANO,DESANO_2,tuca1253,0.3320827320827321,0.0,0.58157,-69.4955,0.58157,-69.4955,0.885,0.0
DESANO,GUANANO,tuca1253,0.6483929469223586,55.55632263719802,0.58157,-69.4955,1.07554,-69.5705,0.885,4.035237002451954
DESANO,KOREGUAJE,tuca1253,0.807387955182073,651.7633162055369,0.58157,-69.4955,0.92316,-75.3475,0.885,6.481214607532838
DESANO,KOREGUAYE,tuca1253,0.8009326820839979,651.7633162055369,0.58157,-69.4955,0.92316,-75.3475,0.885,6.481214607532838
DESANO,MACUNA,tuca1253,0.5183246468443837,103.29783241282576,0.58157,-69.4955,-0.14459,-70.0749,0.885,4.647250579555162
DESANO,OREJON,tuca1253,0.7083629128642979,507.64393120804044,0.58157,-69.4955,-2.86315,-72.4926,0.9635999999999999,6.231748225993981
DESANO,OREJON_2,tuca1253,0.8015756302521009,507.64393120804044,0.58157,-69.4955,-2.86315,-72.4926,0.9635999999999999,6.231748225993981
DESANO,PIRATAPUYO,tuca1253,0.5081593004948267,8.320404777382311,0.58157,-69.4955,0.50714,-69.5032,0.885,2.232206058804003
DESANO,PIRATAPUYO_2,tuca1253,0.5122315592903828,8.320404777382311,0.58157,-69.4955,0.50714,-69.5032,0.885,2.232206058804003
DESANO,SECOYA,tuca1253,0.7230367585630744,683.6206984093931,0.58157,-69.4955,-0.459785,-75.5547,0.9635999999999999,6.528864959950158
DESANO,SECOYA_2,tuca1253,0.7604290674603175,683.6206984093931,0.58157,-69.4955,-0.459785,-75.5547,0.9635999999999999,6.528864959950158
DESANO,SIONA,tuca1253,0.6836231203007518,726.4741401832708,0.58157,-69.4955,0.31733,-76.0237,0.9635999999999999,6.589578452274035
DESANO,SIRIANO,tuca1253,0.19047495633021946,78.23537333250374,0.58157,-69.4955,0.436515,-70.184,0.885,4.372422832095714
DESANO,SIRIANO_2,tuca1253,0.41462148962148954,78.23537333250374,0.58157,-69.4955,0.436515,-70.184,0.885,4.372422832095714
DESANO,TANIMUCA,tuca1253,0.7110159820686136,163.60517616865957,0.58157,-69.4955,-0.59023,-70.3853,0.885,5.103549734702714
DESANO,TANIMUCA_RETUARA,tuca1253,0.7326909649490295,163.60517616865957,0.58157,-69.4955,-0.59023,-70.3853,0.885,5.103549734702714
DESANO,TATUYO,tuca1253,0.5517094017094016,115.36123444520211,0.58157,-69.4955,0.55582,-70.5327,0.885,4.75669944241571
DESANO,TUCANO,tuca1253,0.475669623251145,8.986355231167993,0.58157,-69.4955,0.579755,-69.5763,0.885,2.301219684364602
DESANO,TUCANO_2,tuca1253,0.6065359477124183,8.986355231167993,0.58157,-69.4955,0.579755,-69.5763,0.885,2.301219684364602
DESANO,TUYUCA,tuca1253,0.45463744588744587,64.39014437508875,0.58157,-69.4955,0.39441,-70.043515,0.885,4.1803715494785125
DESANO,TUYUCA_2,tuca1253,0.4942354214413038,64.39014437508875,0.58157,-69.4955,0.39441,-70.043515,0.885,4.1803715494785125
DESANO,WAIMAHA,tuca1253,0.5364550264550264,80.51894158888943,0.58157,-69.4955,0.30416,-70.1644,0.885,4.400835405376913
DESANO,WAIMAHA_2,tuca1253,0.6481857368221003,80.51894158888943,0.58157,-69.4955,0.30416,-70.1644,0.885,4.400835405376913
DESANO,WANANO,tuca1253,0.5823532790309105,55.55632263719802,0.58157,-69.4955,1.07554,-69.5705,0.885,4.035237002451954
DESANO,YAHUNA,tuca1253,0.8001037750626566,162.93449985926853,0.58157,-69.4955,-0.505365,-70.478211,0.885,5.099466956944308
DESANO,YURUTI,tuca1253,0.49064935064935067,28.067703378326335,0.58157,-69.4955,0.735585,-69.6955,0.885,3.3696277082963224
DESANO_2,GUANANO,tuca1253,0.6770914270914271,55.55632263719802,0.58157,-69.4955,1.07554,-69.5705,0.885,4.035237002451954
DESANO_2,KOREGUAJE,tuca1253,0.7426527176527178,651.7633162055369,0.58157,-69.4955,0.92316,-75.3475,0.885,6.481214607532838
DESANO_2,KOREGUAYE,tuca1253,0.7399591149591149,651.7633162055369,0.58157,-69.4955,0.92316,-75.3475,0.885,6.481214607532838
DESANO_2,MACUNA,tuca1253,0.6887172591718045,103.29783241282576,0.58157,-69.4955,-0.14459,-70.0749,0.885,4.647250579555162
DESANO_2,OREJON,tuca1253,0.789320661976912,507.64393120804044,0.58157,-69.4955,-2.86315,-72.4926,0.9635999999999999,6.231748225993981
DESANO_2,OREJON_2,tuca1253,0.734006734006734,507.64393120804044,0.58157,-69.4955,-2.86315,-72.4926,0.9635999999999999,6.231748225993981
DESANO_2,PIRATAPUYO,tuca1253,0.6292587042587042,8.320404777382311,0.58157,-69.4955,0.50714,-69.5032,0.885,2.232206058804003
DESANO_2,PIRATAPUYO_2,tuca1253,0.6312890812890811,8.320404777382311,0.58157,-69.4955,0.50714,-69.5032,0.885,2.232206058804003
DESANO_2,SECOYA,tuca1253,0.7448051948051947,683.6206984093931,0.58157,-69.4955,-0.459785,-75.5547,0.9635999999999999,6.528864959950158
DESANO_2,SECOYA_2,tuca1253,0.7817588325652842,683.6206984093931,0.58157,-69.4955,-0.459785,-75.5547,0.9635999999999999,6.528864959950158
DESANO_2,SIONA,tuca1253,0.7214526214526216,726.4741401832708,0.58157,-69.4955,0.31733,-76.0237,0.9635999999999999,6.589578452274035
DESANO_2,SIRIANO,tuca1253,0.4286654423018059,78.23537333250374,0.58157,-69.4955,0.436515,-70.184,0.885,4.372422832095714
DESANO_2,SIRIANO_2,tuca1253,0.3184285714285714,78.23537333250374,0.58157,-69.4955,0.436515,-70.184,0.885,4.372422832095714
DESANO_2,TANIMUCA,tuca1253,0.7919124278499278,163.60517616865957,0.58157,-69.4955,-0.59023,-70.3853,0.885,5.103549734702714
DESANO_2,TANIMUCA_RETUARA,tuca1253,0.8003270803270804,163.60517616865957,0.58157,-69.4955,-0.59023,-70.3853,0.885,5.103549734702714
DESANO_2,TATUYO,tuca1253,0.6764430014430014,115.36123444520211,0.58157,-69.4955,0.55582,-70.5327,0.885,4.75669944241571
DESANO_2,TUCANO,tuca1253,0.5768474791202064,8.986355231167993,0.58157,-69.4955,0.579755,-69.5763,0.885,2.301219684364602
DESANO_2,TUCANO_2,tuca1253,0.5522967772967772,8.986355231167993,0.58157,-69.4955,0.579755,-69.5763,0.885,2.301219684364602
DESANO_2,TUYUCA,tuca1253,0.5989254011981284,64.39014437508875,0.58157,-69.4955,0.39441,-70.043515,0.885,4.1803715494785125
DESANO_2,TUYUCA_2,tuca1253,0.6098058507149415,64.39014437508875,0.58157,-69.4955,0.39441,-70.043515,0.885,4.1803715494785125
DESANO_2,WAIMAHA,tuca1253,0.6619321291735084,80.51894158888943,0.58157,-69.4955,0.30416,-70.1644,0.885,4.400835405376913
DESANO_2,WAIMAHA_2,tuca1253,0.6680590243090243,80.51894158888943,0.58157,-69.4955,0.30416,-70.1644,0.885,4.400835405376913
DESANO_2,WANANO,tuca1253,0.6657166907166907,55.55632263719802,0.58157,-69.4955,1.07554,-69.5705,0.885,4.035237002451954
DESANO_2,YAHUNA,tuca1253,0.8013815402704294,162.93449985926853,0.58157,-69.4955,-0.505365,-70.478211,0.885,5.099466956944308
DESANO_2,YURUTI,tuca1253,0.601402553675281,28.067703378326335,0.58157,-69.4955,0.735585,-69.6955,0.885,3.3696277082963224
GUANANO,KOREGUAJE,tuca1253,0.7436597716009482,642.4985692216553,1.07554,-69.5705,0.92316,-75.3475,0.885,6.466919803601939
GUANANO,KOREGUAYE,tuca1253,0.7415939452704159,642.4985692216553,1.07554,-69.5705,0.92316,-75.3475,0.885,6.466919803601939
GUANANO,MACUNA,tuca1253,0.6666253680959563,146.8072119501289,1.07554,-69.5705,-0.14459,-70.0749,0.885,4.995908802656049
GUANANO,OREJON,tuca1253,0.7588489793035247,545.2691790122257,1.07554,-69.5705,-2.86315,-72.4926,0.9635999999999999,6.303111856113311
GUANANO,OREJON_2,tuca1253,0.8295087265675503,545.2691790122257,1.07554,-69.5705,-2.86315,-72.4926,0.9635999999999999,6.303111856113311
GUANANO,PIRATAPUYO,tuca1253,0.437321338791927,63.644594704090366,1.07554,-69.5705,0.50714,-69.5032,0.885,4.168904493123716
GUANANO,PIRATAPUYO_2,tuca1253,0.3764975220857574,63.644594704090366,1.07554,-69.5705,0.50714,-69.5032,0.885,4.168904493123716
GUANANO,SECOYA,tuca1253,0.6893862673274437,686.9353502501365,1.07554,-69.5705,-0.459785,-75.5547,0.9635999999999999,6.533694865858421
GUANANO,SECOYA_2,tuca1253,0.7518181471306471,686.9353502501365,1.07554,-69.5705,-0.459785,-75.5547,0.9635999999999999,6.533694865858421
GUANANO,SIONA,tuca1253,0.731076276664512,722.4411118034436,1.07554,-69.5705,0.31733,-76.0237,0.9635999999999999,6.584019149259866
GUANANO,SIRIANO,tuca1253,0.6486709369062309,98.4979804113208,1.07554,-69.5705,0.436515,-70.184,0.885,4.6001373465848925
GUANANO,SIRIANO_2,tuca1253,0.7028000845308537,98.4979804113208,1.07554,-69.5705,0.436515,-70.184,0.885,4.6001373465848925
GUANANO,TANIMUCA,tuca1253,0.6580744171653262,206.19479603104875,1.07554,-69.5705,-0.59023,-70.3853,0.885,5.333659394389658
GUANANO,TANIMUCA_RETUARA,tuca1253,0.6996778311294441,206.19479603104875,1.07554,-69.5705,-0.59023,-70.3853,0.885,5.333659394389658
GUANANO,TATUYO,tuca1253,0.629732277526395,121.59172784547404,1.07554,-69.5705,0.55582,-70.5327,0.885,4.808859548513442
GUANANO,TUCANO,tuca1253,0.5412886949651654,55.13254816546561,1.07554,-69.5705,0.579755,-69.5763,0.885,4.027715825491202
GUANANO,TUCANO_2,tuca1253,0.6613068304244775,55.13254816546561,1.07554,-69.5705,0.579755,-69.5763,0.885,4.027715825491202
GUANANO,TUYUCA,tuca1253,0.5565763484881132,92.20747127019382,1.07554,-69.5705,0.39441,-70.043515,0.885,4.534827882321878
GUANANO,TUYUCA_2,tuca1253,0.5504439188262717,92.20747127019382,1.07554,-69.5705,0.39441,-70.043515,0.885,4.534827882321878
GUANANO,WAIMAHA,tuca1253,0.5714743589743588,108.24743899791764,1.07554,-69.5705,0.30416,-70.1644,0.885,4.693615392034282
GUANANO,WAIMAHA_2,tuca1253,0.6614271250634887,108.24743899791764,1.07554,-69.5705,0.30416,-70.1644,0.885,4.693615392034282
GUANANO,WANANO,tuca1253,0.3666918049270991,0.0,1.07554,-69.5705,1.07554,-69.5705,0.885,0.0
GUANANO,YAHUNA,tuca1253,0.7782945229373801,202.70219680578094,1.07554,-69.5705,-0.505365,-70.478211,0.885,5.316659107689978
GUANANO,YURUTI,tuca1253,0.5581986640810169,40.275050080973266,1.07554,-69.5705,0.735585,-69.6955,0.885,3.7202582031542932
KOREGUAJE,KOREGUAYE,tuca1253,0.3016223155929038,0.0,0.92316,-75.3475,0.92316,-75.3475,0.885,0.0
KOREGUAJE,MACUNA,tuca1253,0.8051576691282573,598.1657864002773,0.92316,-75.3475,-0.14459,-70.0749,0.885,6.395538331774876
KOREGUAJE,OREJON,tuca1253,0.6661823866369321,527.2245388055115,0.92316,-75.3475,-2.86315,-72.4926,1.1208000000000002,6.269521456196853
KOREGUAJE,OREJON_2,tuca1253,0.5033146591970121,527.2245388055115,0.92316,-75.3475,-2.86315,-72.4926,1.1208000000000002,6.269521456196853
KOREGUAJE,PIRATAPUYO,tuca1253,0.7530112044817928,651.4489264445681,0.92316,-75.3475,0.50714,-69.5032,0.885,6.4807328624851355
KOREGUAJE,PIRATAPUYO_2,tuca1253,0.760889355742297,651.4489264445681,0.92316,-75.3475,0.50714,-69.5032,0.885,6.4807328624851355
KOREGUAJE,SECOYA,tuca1253,0.5206699346405228,155.49273377866479,0.92316,-75.3475,-0.459785,-75.5547,1.1994,5.053009579373025
KOREGUAJE,SECOYA_2,tuca1253,0.559548611111111,155.49273377866479,0.92316,-75.3475,-0.459785,-75.5547,1.1994,5.053009579373025
KOREGUAJE,SIONA,tuca1253,0.5110877684407095,100.94996538476313,0.92316,-75.3475,0.31733,-76.0237,1.1994,4.624482157488902
KOREGUAJE,SIRIANO,tuca1253,0.7976625498684323,576.6573531869774,0.92316,-75.3475,0.436515,-70.184,0.885,6.358980878332951
KOREGUAJE,SIRIANO_2,tuca1253,0.7895604395604396,576.6573531869774,0.92316,-75.3475,0.436515,-70.184,0.885,6.358980878332951
KOREGUAJE,TANIMUCA,tuca1253,0.776151121605667,576.8449246477204,0.92316,-75.3475,-0.59023,-70.3853,0.885,6.359305536217213
KOREGUAJE,TANIMUCA_RETUARA,tuca1253,0.7815912582041614,576.8449246477204,0.92316,-75.3475,-0.59023,-70.3853,0.885,6.359305536217213
KOREGUAJE,TATUYO,tuca1253,0.7714635854341737,536.8918333004887,0.92316,-75.3475,0.55582,-70.5327,0.885,6.287657486603035
KOREGUAJE,TUCANO,tuca1253,0.7407435701553348,642.8071180913058,0.92316,-75.3475,0.579755,-69.5763,0.885,6.4673991751740525
KOREGUAJE,TUCANO_2,tuca1253,0.7025093370681605,642.8071180913058,0.92316,-75.3475,0.579755,-69.5763,0.885,6.4673991751740525
KOREGUAJE,TUYUCA,tuca1253,0.7639228418640184,592.6586534403783,0.92316,-75.3475,0.39441,-70.043515,0.885,6.386304496675955
KOREGUAJE,TUYUCA_2,tuca1253,0.7445632798573976,592.6586534403783,0.92316,-75.3475,0.39441,-70.043515,0.885,6.386304496675955
KOREGUAJE,WAIMAHA,tuca1253,0.8079232804232804,580.3942893823971,0.92316,-75.3475,0.30416,-70.1644,0.885,6.365429165892838
